,comment,sentiment
1882,법으로 해결해야지 주먹질하는 거를 뉴스는 또 무림의 고수들이니 뭐니 치켜세우는 꼬라지하고는,0.0
1883,그 와 중 마스크 안 쓰고 다니는 사람들 많네,0.0
1884,동남아 남자가 잘생기면 상관 없지 않나 동남아 남자라는 이유로 차별하는 게 어딨냐 못생기면 자국민도 차별하는 게 한국인데,0.0
1885,이게 마따,0.0
1886,가죽 색깔만 다를 뿐 같은 인간이다,0.0
1887,먼지보다 작은 지구에서 같은 호모 사피엔스끼리 차별 좀 하지 마라 외계인이 보면 얼마나 한 심하겠냐,0.0
1888,우주 크기에 비해서 태양계가 먼지보다 작다는 말이 임,0.0
1889,먼지보다 작다는 건 또 뭔 소리여,0.0
1890,ㅋㅋㅋㅎㅎ,0.0
1891,모든 인간은 아프리카에서 시작되었으니 모두가 똑같다,0.0
1892,저건 ㄹㅇ이다,0.0
1893,그래도 인종 차별 격멸하는 영국민들이 많네요,0.0
1894,인종차별 하지 맙시다,0.0
1895,애초에 유색인종이란 말이 뭐냐쟤 네가 무색이지,0.0
1896,아니 두 번째 사람은 진짜 죽은 거 아니냐,0.0
1897,여러분 실제로 저렇게 턱 처서 녹다운되는 거 매우 위험한 거 아시죠,0.0
1898,무서운 나라,0.0
1899,저런 꼴통을 만났을 때의 상황을 대비해 단 일격을 준비하지 읺았나 싶음 양 아치들은 항상 상대를 깔보고 위협할 줄만 알지 지가 맞는디는 생각을 안함,0.0
1900,그렇네요 헐 못 봐따,0.0
1901,근데 기절했는데 왜 눈이 떠 있냐 신기하,0.0
1902,피부로 차별 당하는 건 흑인이지 동양인은 외모 성격 체격 등 여러 이유로 차별당한,0.0
1903,인종차별도 할 꺼면 감당 가능하면 하세요,0.0
1904,소란이라 하지 말고 난동이라고 해야지 소란은 짜증나지만 호감 가는 어지러움 또는 어지러운 일인데 첫 번째 영상은 모르겠지만 두 번째 영상은 시원하다 소음은 짜증나지만 호감 가는 소리 다 갱스터는 조폭인데 갱스터 즉 조폭을 욕하네,0.0
1905,폭력은 폭력으로 응징하라는 깊은 뜻을 알려주는 건가,0.0
1906,그래도 폭력은 안 되요 ㅠㅠ라고 얘기하고 싶지만 맞는 순간 통쾌하다,0.0
1907,우리나라는 주먹보다 서류가 무서운 나라임 ㅋㅋ 한국에서 까불어대는 외국인들 각종 소송 먹이고 추방시키는 게 제일 좋다,0.0
1908,참을 수 밖에 없지 체격부터 차이나는 데,0.0
1909,이것이 인종 차별자의 수난 시대다,0.0
1910,제발 싸우지 마라 운 안 좋으면 니가 오히려 체포된다,0.0
1911,분이 안 풀렸나 봄,0.0
1912,인생 사 부 메랑 인데,0.0
1913,일론 머스크는,0.0
1914,우리나라도 마스크 안 쓰는 경우 종종 봄,0.0
1915,상대가 날 동양인이라고 무시한다면 마스크를 내리고 기침을 해주자,0.0
1916,광주 5층 건물 붕괴 피해자분들과 같은 무고한 희생이 없도록 더욱 안전에 대한 경각심을 일깨웠으면 좋겠습니다 피해자 유가족 분들의 마음 모두 헤아리긴 힘들겠지만 힘내시라는 말 드리고 싶습니다 힘내세요,0.0
1917,성수대교 붕괴삼풍백화점 붕괴 대구지하철 화재세월호 침몰 광주 건물 붕괴 제발 무고한 사람들의 희생이 없는 세상에서 살게 해주세요,0.0
1918,하나님 제발 무고한 사람들의 희생 다시는 반복되지 않게 해주세요 제발,0.0
1919,응 한국 또 윗선 무죄,0.0
1920,문제 인 정권 국민안전위해 안전청 을 세워놓고 그 안전청에서는 뭐하고 있나요,0.0
1921,나 광주 사는 데 내 친구 저기 지나가다 죽을 뻔 했음,0.0
1922,다들 무사하셔야 하는 데,0.0
1923,내 학교 근처인데,0.0
1924,와 사고난 거 처음 인터넷에서 스치듯 봤을 때 순간 외국에서 십여 년 전쯤 일어난 사고 사진 같은 건 줄 알았는데 바로 엊그제 일어났던 사고였던 거 알고 진짜 너무 놀람,0.0
1925,삼풍백화점 생각나네,0.0
1926,공사 중인 건물 피해가면 보도 옆에 안 지나가려다가 도로로 가게 됨 그러다가 차랑 사고 나면 나만 독박 씀ㅋㅋㄱㄱㄱㄱ,0.0
1927,요즘 들어 왜 이 리 사건 사고가 많은지 ㅠㅠ건설 업체 분 뭐 하시나요,0.0
1928,정말 있을 수 없는 일이 다 ㅠㅠ,0.0
1929,후진국가에서 일어나는 건물 붕괴 사고 언제쯤 없어질 것인가 이 나라 곳곳이 문재 국고 돈 쓰는 건 1위 세금도 1위 정상인 건 0도 없다,0.0
1930,버스정류장이라면서 버스에 타고 있는 사람만 있었던 게 확실해 정류장에 한 명도 없던 게 확실하냐구,0.0
1931,이게 진짜 2021년도에 있을 수 있는 일입니까 온몸에 소름돋는 다 고인의 명복을 빕니다 하,0.0
1932,2021년에 이게 무슨 어이 없는 사고라니,0.0
1933,국회의원 시의원들을 저 자리가 서 행사장 이라 하고 시 시덕거리며 자기 일 아니라고 쳐 웃어싸고 참 안타까운 현실이 다 니 가족들이 저렇게 됫어도 행사장 이라 하고 시시덕거리며 웃고 기자들 잇다고 웃지 말라고 할래 그 자리 잇던 의원 시의원 당신들은 자격이 없다 광주시민들은 저런 사람들을 밑고 선택해서 참 안타깝다 저 사람들에게 철퇴가 내려 졋으면 한다 고인의 명복을 빕니다,0.0
1934,과거는 되풀이 된다더니 또 다시 이런 참사흘 만들어 내다니 대단하다 대한민국,0.0
1935,그래서 저 건설사 어디예요,0.0
1936,나도 현 정부 싫어하지만 어떻게 그게 문재인까지 넘어가냐 ㅋㅋㅋㅋ 해도 해도,0.0
1937,와 시내버스 덮친 건 진짜 아예 무방비 상태에서 ㅠㅠ,0.0
1938,와 상상이나 하겠나 저거 뭔 개죽임이고,0.0
1939,나라에 힘든 일이 많네 ㅠ,0.0
1940,대박 이런 재수 드럽게 없네,0.0
1941,아무도 다치지 않고 무사히 구조되길 기 원합니다,0.0
1942,국가적 망신,0.0
1943,저 광주세사는 대 무섭네 여,0.0
1944,해당 건설사 공무원 강력처벌해라,0.0
1945,검물 지을 때 감리사가 중죄지,0.0
1946,아직도 우리나라에 이런 후진국스러운 사고 재난이 끊이 질 않는다는 게 너무 안타깝습니다,0.0
1947,세월호 랑 다른 게 뭐냐 진실을 밝혀라,0.0
1948,재난에 대통령은 뭐하고 있냐,0.0
1949,오늘 저기 지나가고 5분 뒤에 바로 사고 났습니다 원래는 건물 반대편 기둥을 뿌셔서 그쪽으로 넘어 트리려는 거였는데 반대로 넘어갔다고 하더군 요 진짜 인생 덧없다는 것을 느낌니다 만약 내가 오늘 약속에 지각했더라면 아마 제가 저기 있지 않을까 라는 생각도 합니다,0.0
1950,ㄹㅇ 개판이 네 댓글,0.0
1951,댓글 모음 가 관이 네 ㅋㅋ,0.0
1952,지금은 2021년 입니다,0.0
1953,경기도 전라도 어디 광주요,0.0
1954,명복을 빕니 다 국민은 죽어요 경찰의 고소장 손괴를 뇌물수수도 300만원 허위의 수사기록도 계속 재탕으로 이어지고 있습니다 국민은 죽어요 간 청합니다 긴급 점검 조치해야 합니다,0.0
1955,어떡하냐 ㅠ 버스가 저렇게 찌 그러졌는데 살아 계신 게 기적이다 정말 인명 피해는 없었으면 하네요,0.0
1956,철거 업체 안전조치 하나도 안하고 한 거 같은데,0.0
1957,중국을 맨날 욕하더니 부실공사는 여 기 있엇 네 ㅅ,0.0
1958,중국 욕할 일이 아니네,0.0
1959,무사하시길 기원합니다,0.0
1960,사람만 무사했음 좋겠네요,0.0
1961,부상자들 어서 완쾌하기를 바라고 아무리 부실공사라 하여도 어떻게 이런 악몽이 도대체 사회는 온통 부실공사 투성이네요 정말 믿을 수 있는 곳이 없네요,0.0
1962,21세기에 이게 뭔일이고 ㅜㅜ 모두 구조 되셨으면 좋겠습니다,0.0
1963,엥 당연히 중국이라 생각하고 왔는데 ㄷㄷ,0.0
1964,중국 아니네,0.0
1965,쌍팔년도에도 불가능할 일이,0.0
1966,난 또 화질이 안 좋아 옛날에 있었던 거 보여주는 줄 알았더니 뭔 일이야,0.0
1967,기 억 좀 하 자 안 전 쓸데없는 기억하지 말고,0.0
1968,인명피해 없기를 빕니다,0.0
1969,모두 무사히 구조 되었으면 좋겠습니다 제발,0.0
1970,진짜 인생 앞길은 한 치 앞도 볼 수 없구나 저렇게 죽으면 얼마나 억울할까,0.0
1971,이런 일 좀 안 생겻으면 좋겟 다 진짜 모두 무사하시길 빕니다,0.0
1972,저런 거 보면 아직 후진국 바리게이트 하나 없다니,0.0
1973,제목 안 봤으면 중국이겠거니 했을 듯 다들 무사히 구조되길,0.0
1974,헐 건물이 무너졌었구나 ㄷㄷㄷ그래서 버스 매몰자라고 나온 거였구나 어쩌냐 밑에 사람들 살아나와야 할 건데,0.0
1975,참 안타깝네요,0.0
1976,건설업 면허 대여 단속해야 함,0.0
1977,걱정이네요 다친 사람 없어야 할 텐데,0.0
1978,저런 개죽음,0.0
1979,대체 철거를 어떤 식으로 했갈래 ㅉㅉㅉ,0.0
1980,요즘은 횡단보도에 서 있거나 건물 1층에 있어도 버스나 차 안에 있어도 죽을 수 있는 위험한 세상,0.0
1981,사실 우리는 늘 죽을 위험에 처해 있는 거지 그 확률히 매우 매우 매우 낮 기 때문에 우리가 두려워하지 않는 것일뿐,0.0
1982,전라도 광주냐 경기도 광주냐,0.0
1983,제발 인명피해는 없길 바랍니다 그리고 어떻게 봐도 저건 인재네요,0.0
1984,돈독 오른 재개발업자들이 무리하게 공사를 진행해서 사고가 났다 재개발 허가 내준 공무원부터 모두 조사해야 한다,0.0
1985,뭔 일야 이거,0.0
1986,이게 뭔일이야,0.0
1987,이따구인 나라가 중국 욕을 할 자격은 있는가 싶네,0.0
1988,진짜 아침 6시부터 소음 공해 발생하는데 미칠 지경입니다 ㄷㄷㄷㄷㄷ,0.0
1989,절대 징벌적 손해배상을 확대하지 않는 이유 이렇게 서민들 죽어도 민사로 몇 푼이면 끝낼 수 있으니,0.0
1990,참 어이가 없는 사고다,0.0
1991,빌고 빕니다 무사 하시길,0.0
1992,아니 ㅋㅋㅋㅋㅋ 무슨 100층짜리 건물 짓는 것도 아닌데 하다 못해 롯데타워도 120층이 넘는데 무너진 적도 없는데 얼마나 개판으로 관리했으면,0.0
1993,짓다가 무너진 게 아니라 철거하다 무너짐,0.0
1994,유튜브 각,0.0
1995,살기 힘들 거 같은데 그래도 한 명이라도 더 무사히 구출되면 좋겠네,0.0
1996,저기 ㅡ 인 도로 막 지나간 사람과 바로 앞에서 멈춘 모닝,0.0
1997,고인의 명복을 빕니다,0.0
1998,제발 다 무사하기를 바랍니다,0.0
1999,네이버나 유튜브나 댓글 상태 심각하네 ㄹㅇ,0.0
2000,삼풍 참사를 잊었단 말인가,0.0
2001,먼 날 벼락이냐 돌아가신 분들은 무슨 죄냐 삼가 고인의 명복을 빕니다,0.0
2002,나도 이 제 봄요,0.0
2003,몇 달 전부터 철거 계획 중이라고 펜스만 쳐놓고 바로 앞엔 언제 무너질지도 모르는데 버스 정류장 세워놓고 진짜 노답이네,0.0
2004,거기서 100만 더 가면 다음 버스 정류장입니다 선생님 그래서 버정을 옮겨도 의미가 없는 거죠,0.0
2005,에초에 부실공사에 요 학동에 사는데 바람 심하게 불면 건물 흔들려요,0.0
2006,정류장 가기 바로 전에 공사 중이라 길도 막혀 있고 가로수도 없는 공간 있는데요 거기에 임시로 설치만 했어도 건물에 깔리진 않았을 듯 사고 순간이 어떻게 될 진 모르지만 주변 공사 예정인 부지에 건물 다 철거하고 저 건물만 덩그러니 남아 있는데 버스가 정차하고 출발하는 정류장을 중심에 그대로 뒀다는 것도 문제죠 실제 정차하는 순간 사고가 나기도 했고요,0.0
2007,조근조 근 먹지 아래에서 파 먹은 거 같네 엄한 사람은 먼 죄냐,0.0
2008,와 이 거 21년도 맞어,0.0
2009,사고가 꼭 해결되길 바라며 다친 사람들이 빨리 회복하길 바랍니다,0.0
2010,굳,0.0
2011,대한민국 아니죠,0.0
2012,대한민국임,0.0
2013,배우 신분 인 거 같네요,0.0
2014,광주 복구사는 데 무섭네요 ㄷㄷ,0.0
2015,저희 집 에서 바로 본 사람으로써 그 뒤쪽에 포크레인이 뒤쪽에서 파다가 그 순간 떨어지더라구 요 소리도 엄청났고 진짜 그리고 원래 그 건물이 오래 됬었는데 철 거 하는 것도 너무 불안했어서 저도 어제 그쪽으로 지나갔는데 오늘 안 간 게 다행이네요,0.0
2016,됬 되었 ㅇㅇ,0.0
2017,듣는 거만으로도 무셩,0.0
2018,이러고 우리가 중국을 욕해,0.0
2019,제발 다 쳐도 사망자는 없으면 바라내 요 무슨 날 벼락 이랍니까 철저히 조사해서 피해자들 2차 가해 없길 바랍니다,0.0
2020,소름,0.0
2021,버스에 사람까지 많았다면 정말,0.0
2022,세상에,0.0
2023,ㄹㅇㅋㅋ 뭐라는 거야,0.0
2024,마자유,0.0
2025,삼풍백화점 잊지 말자,0.0
2026,이 거 몇 년 전에도 있었잖아 그 분 돌아가신 지 얼마나 되었다고 똑같은 사건이 일어나니 법안을 통과시켜라 저런 대형 사건 일으키면 감독관 회사 기업들 폐가 망신하게 진역 20년 벌금 8000억쯤 해야 신경 쓰지,0.0
2027,이게 말이 돼,0.0
2028,추가 구조되었다는 버스 승객 2명 사망하셨다고 합니다,0.0
2029,뭐라는 거야 제발,0.0
2030,닉넴부터 어질 어질 하네,0.0
2031,와ㅎㄷㄷ,0.0
2032,순간의 선택 무섭다,0.0
2033,21년에 이런 일이 말이 되나 관련 회사 직원 공무원들 다 조사하고 문제 있으면 다 짤라라,0.0
2034,뭔 일이 노,0.0
2035,착해졌구나,0.0
2036,갑자기 뭔 일이야 ㅜㅜ 제발 인명피해 없기를 대전에서 간절히 바랍니다,0.0
2037,아니 ㅁㅊ 오늘 일어난 일이 네 한 30년 전에 일어난 사고인 줄,0.0
2038,건물 안에 사람들도 있었나요,0.0
2039,시내버스 앞에 지나가는 시외버스도 진짜 천운,0.0
2040,저 시외버스랑 모닝 단 1초 차이로 건물 붕괴 피한 거 진짜 천운이 네 ㄷㄷㄷㄷ 1초만 늦었거나 신호 받았으면 저 시외버스랑 모닝도 얄짤 없이 매몰 되었을 텐데 붕괴 사고로 돌아가신 명복을 빕니다,0.0
2041,미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다 미안합니다 고맙습니다,0.0
2042,세상에 이런 일이 없었으면 좋겠습니다 ㅠ 안타까운 소식입니다,0.0
2043,철거를 아주 신박하게 하는 구만어휴 무슨 날 벼락이냐,0.0
2044,그 짝이자네,0.0
2045,진짜 마른 하늘에 날 벼락이 네 무사히 구조되길 바랍니다,0.0
2046,아이고 ㅠㅠ,0.0
2047,헐 머 선 129 ㅠㅠ,0.0
2048,미친 끔찍해,0.0
2049,말 조심합시다,0.0
2050,이제 진짜 세상이 망할려나 보네,0.0
2051,지구도 망하긴 망하고 있구나,0.0
2052,신기하지만 안타까운 사고네요,0.0
2053,중국은 저런 거 흔한 일 아닌가요 그래서 반응이 없는 듯,0.0
2054,야휴 지구가 화가 많이 났나보다,0.0
2055,지구가 스트레스 받아서 부분 탈모 시작되는 겁니다 스트레스 주지 마세요 지구,0.0
2056,씽크홀 구경하다 저승구경한다,0.0
