,comment,sentiment,token
1142,옷이랑 점퍼 팔 밑에 전부 지퍼 달려 있고 옷 벗는 것도 영상에 나오는데 다들 안보시고 댓글 다시 나ㅋㅋㅋ,0.0,"['옷', '이랑', '점퍼', '팔', '밑', '에', '전부', '지퍼', '달려', '있고', '옷', '벗는', '것', '도', '영상', '에', '나오는데', '다', '들', '안', '보시고', '댓글', '다시', '나', 'ㅋㅋㅋ']"
1143,똥 냄새 때문에 헤어졌네,0.0,"['똥', '냄새', '때문', '에', '헤어졌네']"
1144,혼인한 사이라도 적당한 거리감은 필요한 법이 죠 ㅋㅋ,0.0,"['혼인', '한', '사이', '라도', '적당한', '거리', '감은', '필요한', '법', '이', '죠', 'ㅋㅋ']"
1145,와 4개월도 ㅈㄴ대단하다,0.0,"['와', '4', '개월', '도', 'ㅈㄴ', '대단하다']"
1146,같은 동성끼리 저렇게 붙어 놓으면 이성인 부부나 연인보다 더 오래 갈 듯,0.0,"['같은', '동성', '끼리', '저렇게', '붙어', '놓으면', '이성', '인', '부부', '나', '연인', '보다', '더', '오래', '갈', '듯']"
1147,난 하루도 못 갈 거 같은데,0.0,"['난', '하루', '도', '못', '갈', '거', '같은데']"
1148,좋았다 34억,0.0,"['좋았다', '34억']"
1149,ㅋㅋ 참 뻘짓 하니 ㅋㅋ,0.0,"['ㅋㅋ', '참', '뻘짓', '하니', 'ㅋㅋ']"
1150,수갑을 저렇게 찼는데 윗 옷은 어떻게 갈아 입지 손에 사슬에서 거릴 텐데 우째 풀리나,0.0,"['수갑', '을', '저렇게', '찼는데', '윗', '옷', '은', '어떻게', '갈아', '입지', '손', '에', '사슬', '에서', '거릴', '텐데', '우', '째', '풀리나']"
1151,커플 각자 6억씩 챙긴 건가,0.0,"['커플', '각자', '6억', '씩', '챙긴', '건가']"
1152,불륜 저지른 사람들을 저렇게 하는 형벌을 내렸으면 좋겠네요 얼마나 좋으면 배신까지 하면서 그럴까 하고 둘이 한시도 떨어지지 않게 하기 위함이 다 라고 판결문 읽으면 앞뒤가 맞는 거 같음 ㅎ,0.0,"['불륜', '저지른', '사람', '들', '을', '저렇게', '하는', '형벌', '을', '내렸으면', '좋겠네요', '얼마나', '좋으면', '배신', '까지', '하면서', '그럴까', '하고', '둘', '이', '한시', '도', '떨어지지', '않게', '하기', '위함', '이', '다', '라고', '판결', '문', '읽으면', '앞뒤', '가', '맞는', '거', '같음', 'ㅎ']"
1153,쇠독 오르겠다,0.0,"['쇠독', '오르겠다']"
1154,옷 어케 입음,0.0,"['옷', '어케', '입음']"
1155,쇠사 슬 있는데 티셔츠 입는 게 가능한가,0.0,"['쇠사', '슬', '있는데', '티셔츠', '입는', '게', '가능한가']"
1156,묶여 있는데 옷을 어떻게 갈아 입음,0.0,"['묶여', '있는데', '옷', '을', '어떻게', '갈아', '입음']"
1157,4개월 수갑차고 30억 벌기 개꿀이 네 난 1년 할 테니 10억만 줘 유,0.0,"['4', '개월', '수갑', '차고', '30억', '벌기', '개꿀', '이', '네', '난', '1년', '할', '테', '니', '10억만', '줘', '유']"
1158,옷 어떻게 갈아 입음,0.0,"['옷', '어떻게', '갈아', '입음']"
1159,뭘 자꾸 손을 묶었다는 얘기만 하냐 밑도 끝도 없이 돈을 벌었대 ㅡㅡ 그래서 뭐 정황상 보아하니 헤어질 새끼들이 그냥은 헤어지기 아쉬우니까 굿이나 하고 떡이나 먹자고 권태기 극복 프로그램에 참여했고 극복해서 돈 벌었다 아니 헤어졌다며 그럼 실패지 뭘 돈을 주냐 참네,0.0,"['뭘', '자꾸', '손', '을', '묶었다는', '얘기', '만', '하냐', '밑', '도', '끝', '도', '없이', '돈', '을', '벌었대', 'ㅡㅡ', '그래서', '뭐', '정', '황상', '보아', '하니', '헤어질', '새끼', '들', '이', '그냥', '은', '헤어지기', '아쉬우니까', '굿', '이나', '하고', '떡', '이나', '먹자고', '권태기', '극복', '프로그램', '에', '참여', '했고', '극복', '해서', '돈', '벌었다', '아니', '헤어졌다며', '그럼', '실패', '지', '뭘', '돈', '을', '주냐', '참네']"
1160,17157157 이게 ㄹㅇ이지,0.0,"['17157157', '이', '게', 'ㄹㅇ', '이지']"
1161,옷 입거나 할 때는 뺏겠죠,0.0,"['옷', '입거나', '할', '때', '는', '뺏겠죠']"
1162,사랑이란 속 박이 아닌 존중과 배려다,0.0,"['사랑', '이란', '속', '박', '이', '아닌', '존중', '과', '배려', '다']"
1163,좋은 글귀네요,0.0,"['좋은', '글귀', '네', '요']"
1164,아니 그냥 궁금해서 그러는 건데 쇠사슬 안 풀고 상의 입고 벗는 게 가능함,0.0,"['아니', '그냥', '궁금해서', '그러는', '건데', '쇠사슬', '안', '풀', '고', '상의', '입고', '벗는', '게', '가능함']"
1165,동물들도 짝찍기를 하면 헤어지는데 인간들은 왜 결혼 같은 제도로 사람들의 자유를 억압하는 건가요 인간도 동물 일 뿐인데요,0.0,"['동물', '들', '도', '짝', '찍기', '를', '하면', '헤어지는데', '인간', '들', '은', '왜', '결혼', '같은', '제도로', '사람', '들', '의', '자유', '를', '억압', '하는', '건가', '요', '인간', '도', '동물', '일', '뿐인데요']"
1166,3일 만 저짓해도 오만정이 떨어지겄다,0.0,"['3일', '만', '저', '짓', '해도', '오만', '정이', '떨어지', '겄', '다']"
1167,쇠사슬 차 고 어떻게 옷을 갈아입냐 화장실이랑 샤워는 그렇다 쳐도,0.0,"['쇠사슬', '차', '고', '어떻게', '옷', '을', '갈아입냐', '화장실', '이랑', '샤워', '는', '그렇다', '쳐도']"
1168,그리움이 들어설 거리가 사라지면 지 긋지긋함만 남아 연인은 잃었으나 돈은 남아,0.0,"['그리움', '이', '들어설', '거리', '가', '사라지면', '지', '긋지', '긋', '함', '만', '남아', '연인', '은', '잃었으나', '돈', '은', '남아']"
1169,궁금한 거 윗통 어떻게 벗고 입어,0.0,"['궁금한', '거', '윗', '통', '어떻게', '벗고', '입어']"
1170,똥 앞에는 장사가 없다 상대가 천하의 절세미인 미남이라 하더라도 상대에게 모든 것을 다 보여주면 신비감이 사라져서 금방 실증이 난다,0.0,"['똥', '앞', '에는', '장사', '가', '없다', '상대', '가', '천하', '의', '절세미인', '미남', '이라', '하더라도', '상대', '에게', '모든', '것', '을', '다', '보여주면', '신', '비감', '이', '사라져서', '금방', '실증', '이', '난다']"
1171,나 같음 1일차 부터 싸웠을 듯,0.0,"['나', '같음', '1일', '차', '부터', '싸웠을', '듯']"
1172,이러한 주작도 나올 때 됐는데 라고 생각했는데,0.0,"['이러한', '주작', '도', '나올', '때', '됐는데', '라고', '생각', '했는데']"
1173,누가 나랑 4개월 만 버티자 34억 이란 다 ㅋㅋ,0.0,"['누가', '나', '랑', '4', '개월', '만', '버티자', '34억', '이란', '다', 'ㅋㅋ']"
1174,매일 화장하는 거 기다려주는 게 힘들긴 하겠다,0.0,"['매일', '화장', '하는', '거', '기다려주는', '게', '힘들긴', '하겠다']"
1175,옷은 어떻게 입지,0.0,"['옷', '은', '어떻게', '입지']"
1176,우결같은 마케팅인가,0.0,"['우결', '같은', '마케팅', '인가']"
1177,저건 사는 데도 지장이 있을 정도 아니냐 ㅋㅋㅋㅋㅋ,0.0,"['저건', '사는', '데도', '지장', '이', '있을', '정도', '아니냐', 'ㅋㅋㅋㅋㅋ']"
1178,비제이들 저거 보고 따라 하는 거 아닌가,0.0,"['비', '제이', '들', '저', '거', '보고', '따라', '하는', '거', '아닌가']"
1179,팔이 저렇게 묶여 있는데 도대체 옷은 어 캐입은 거지 신기하네,0.0,"['팔이', '저렇게', '묶여', '있는데', '도대체', '옷', '은', '어', '캐', '입은', '거지', '신기하네']"
1180,예전에는 부부가 각방을 쓴다고 하면 되게 이상했는데 지금은 꽤 괜찮을 거라고 생각됨,0.0,"['예전', '에는', '부부', '가', '각방', '을', '쓴다고', '하면', '되게', '이상했는데', '지금', '은', '꽤', '괜찮을', '거', '라고', '생각', '됨']"
1181,비치 나는 솔로,0.0,"['비치', '나', '는', '솔로']"
1182,123일에 34억 누가 안 하노,0.0,"['123일', '에', '34억', '누가', '안', '하노']"
1183,히죽,0.0,['히죽']
1184,나도 쇠 사슬 차 고 생활하고 싶은데,0.0,"['나도', '쇠', '사슬', '차', '고', '생활', '하고', '싶은데']"
1185,저랑 수갑차실분ㅎㅎ 반땅합시다,0.0,"['저', '랑', '수갑', '차실', '분', 'ㅎㅎ', '반', '땅', '합시다']"
1186,완젼 거짓이죠 옷 벗고 입을 때 쇠 사슬 무조건 풀어야 함,0.0,"['완젼', '거짓', '이', '죠', '옷', '벗고', '입', '을', '때', '쇠', '사슬', '무조건', '풀어야', '함']"
1187,영상 보면 점퍼랑 상의 팔 부분에 전부 지퍼 달아놨어 욬ㄲㅋㅋ,0.0,"['영상', '보면', '점퍼', '랑', '상의', '팔', '부분', '에', '전부', '지퍼', '달아놨어', '욬', 'ㄲㅋㅋ']"
1188,쇠사슬에 묶여 있으면 옷은 어떻게 입고 벗지,0.0,"['쇠사슬', '에', '묶여', '있으면', '옷', '은', '어떻게', '입고', '벗지']"
1189,저렇게 하면 대부분 헤어지겠지만 저 돈 받으면 대부분 해보겠지,0.0,"['저렇게', '하면', '대부분', '헤어지겠지만', '저', '돈', '받으면', '대부분', '해보겠지']"
1190,철이 없어서 그런가 답답하다,0.0,"['철', '이', '없어서', '그', '런가', '답답하다']"
1191,똑같은 말 또 써놓고 질질 끌다 마지막에 이 유 허무하게 알려줌,0.0,"['똑같은', '말', '또', '써놓고', '질질', '끌다', '마지막', '에', '이', '유', '허무하게', '알려', '줌']"
1192,34억 벌 수 있으면 저거 하려는 사람 몰려 듬 ㄹㅇ,0.0,"['34억', '벌', '수', '있으면', '저', '거', '하려는', '사람', '몰려', '듬', 'ㄹㅇ']"
1193,기부한 것도 아니고 기부할 계획이네,0.0,"['기부', '한', '것', '도', '아니고', '기부', '할', '계획', '이네']"
1194,옷은 어케 입음,0.0,"['옷', '은', '어케', '입음']"
1195,그래서 옷은 어 케 갈아입은 겨,0.0,"['그래서', '옷', '은', '어', '케', '갈아입은', '겨']"
1196,사기꾼들이 넘쳐나는 구나,0.0,"['사기꾼', '들', '이', '넘쳐나는', '구나']"
1197,제일 큰 걱정이 운동 어떻게 하냐 근손실 너무 걱정돼 하,0.0,"['제일', '큰', '걱정', '이', '운동', '어떻게', '하냐', '근', '손실', '너무', '걱정', '돼', '하']"
1198,34억 벌었다는 게 킬링 포인트 세상에 아름다운 이별은 없다지만 이것이 아름다운 이별에 제일 가깝지 않을까,0.0,"['34억', '벌었다는', '게', '킬링', '포인트', '세상', '에', '아름다운', '이별', '은', '없다지만', '이', '것', '이', '아름다운', '이별', '에', '제일', '가깝지', '않을까']"
1199,부부가 같은 업에 종사 하면서 하루 종일 같이 있는 것도 보기가 쫌,0.0,"['부부', '가', '같은', '업', '에', '종사', '하면서', '하루', '종일', '같이', '있는', '것', '도', '보기', '가', '쫌']"
1200,그게 금슬 좋은 부부는 잘 지내더라구 여 내면 깊은 곳까진 알 수 없지만,0.0,"['그게', '금슬', '좋은', '부부', '는', '잘', '지내더라', '구', '여', '내면', '깊은', '곳', '까진', '알', '수', '없지만']"
1201,저런 걸 왜 하나,0.0,"['저런', '걸', '왜', '하나']"
1202,성능 확실하네,0.0,"['성능', '확실하네']"
1203,옷은 계속 갈아 입은 거 같은데 손목이 묶인 채 어찌 옷을 탈의했는지 이해가 안 간 다ㅋㅋㅋㅋㅋㅋ,0.0,"['옷', '은', '계속', '갈아', '입은', '거', '같은데', '손목', '이', '묶인', '채', '어찌', '옷', '을', '탈의', '했는지', '이해', '가', '안', '간', '다', 'ㅋㅋㅋㅋㅋㅋ']"
1204,영상 보면 점퍼랑 상의 팔 밑에 전부 지퍼 달려 있어요,0.0,"['영상', '보면', '점퍼', '랑', '상의', '팔', '밑', '에', '전부', '지퍼', '달려', '있어요']"
1205,차 탈 때도 한 쪽으로만 타는 건가 ㅋ 팔 한쪽 부자연스러워 잘못하면 사고나겠다 사고 나겠어 ㅋㅋ,0.0,"['차', '탈', '때', '도', '한', '쪽', '으로만', '타는', '건가', 'ㅋ', '팔', '한쪽', '부자연스러워', '잘못', '하면', '사고나겠다', '사고', '나겠어', 'ㅋㅋ']"
1206,난 김태희랑 쇠 사슬 묶여 있으면 결별 안 할 자신 있음 단지 김태희가 하루를 버틸지 의문일 뿐이지,0.0,"['난', '김태희', '랑', '쇠', '사슬', '묶여', '있으면', '결별', '안', '할', '자신', '있음', '단지', '김태희', '가', '하루', '를', '버틸지', '의문', '일', '뿐', '이지']"
1207,진 짜 대단하다,0.0,"['진', '짜', '대단하다']"
1208,옷은 어떻게 갈아입지,0.0,"['옷', '은', '어떻게', '갈아입지']"
1209,달에 1억 이상 개이득 ㅎ,0.0,"['달', '에', '1억', '이상', '개이득', 'ㅎ']"
1210,넉 달에 34억이면 불편해도 할 만하겠네,0.0,"['넉', '달', '에', '34억', '이면', '불편해도', '할', '만', '하겠네']"
1211,똥까지 같이는 좀 그렇네,0.0,"['똥', '까지', '같이는', '좀', '그렇네']"
1212,옷은 어떻게 입었데,0.0,"['옷', '은', '어떻게', '입었데']"
1213,욕하려다가도 34억에서 입꾹닥할 수밖에 없엇 따,0.0,"['욕', '하려다가도', '34억', '에서', '입꾹닥할', '수', '밖에', '없', '엇', '따']"
1214,옷 입을 때 묶인 팔 어케 집어넣지,0.0,"['옷', '입', '을', '때', '묶인', '팔', '어케', '집어넣지']"
1215,우크라이나 안에서 34억이면 어 마어마한 돈이지,0.0,"['우크라이나', '안', '에서', '34억', '이면', '어', '마', '어마', '한', '돈', '이지']"
1216,내 이상형하고 24시간 묶어놔도 며칠이랑 헤어지고 싶겠구만 ㅋㅋㄲ,0.0,"['내', '이상형', '하고', '24시간', '묶어', '놔도', '며칠', '이랑', '헤어지고', '싶겠구만', 'ㅋㅋㄲ']"
1217,빈 수레가 요란한 법 진정 서로 사랑한다면 저런 짓 안함,0.0,"['빈', '수레', '가', '요란한', '법', '진정', '서로', '사랑', '한다면', '저런', '짓', '안함']"
1218,근데 애초에 쇠 사슬 차 고 옷 입는 게 가능은 해ㅋㅋㅋ,0.0,"['근데', '애초', '에', '쇠', '사슬', '차', '고', '옷', '입는', '게', '가능', '은', '해', 'ㅋㅋㅋ']"
1219,이런 거 보면 참 지능이란 게,0.0,"['이런', '거', '보면', '참', '지능', '이란', '게']"
1220,옷을 어 케 입누,0.0,"['옷', '을', '어', '케', '입누']"
1221,ㅋㅋㅋㅋ 사슬을 좀 길게 하던 가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,"['ㅋㅋㅋㅋ', '사슬', '을', '좀', '길게', '하던', '가', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
1222,가끔은 정당히 떨어뜨려야 보고 싶은 법,0.0,"['가끔', '은', '정당히', '떨어뜨려야', '보고', '싶은', '법']"
1223,주작 같냐 왜 옷에 팔 집어넣으려면 다른 한 명이 팔구멍으로 들어가야 옷을 입을 수 있는 거 아님,0.0,"['주작', '같냐', '왜', '옷', '에', '팔', '집어넣으려면', '다른', '한', '명', '이', '팔', '구멍', '으로', '들어가야', '옷', '을', '입', '을', '수', '있는', '거', '아님']"
