,0
2755,"※ 2021.4.14 선지자님 예언 말씀.<br>주 여호와께서 약 1시간 30분 전에 저에게 말씀하셨습니다.<br>여호와 엘로힘, 여호와 사바오스, 여오화 가난, 여호와 이메쿠, 여호와 하멜렉, 여호와 호셰아, 여호와 하쇼펫, 여호와 고엘, 여호와 아도나이께서 매우 급한 말씀을 전하셨습니다.<br>곧, 지구에 가장 끔찍하고 가장 역사적이며 가장 공포스러운 심판이 임할 것입니다.<br>오늘, 동아프리카 시간으로 2021년 4월 14일 새벽 0시 55분 하나님의예언을 선포합니다.<br>가장 공포스러운 주님의 심판이 이땅에 회개치 않는 사람들에게 임할 것을 경고합니다.<br>지금은 코로나 바이러스가 창궐하고 있지만 인간들은 회개하지 않고 있습니다.<br>그들은 두 선지자의 외침에 반응하지 않았습니다.<br>꿈에서 주님께서 저에게 일어나서 지구를 공포스러운 심판으로 치라고 명령하셨습니다.<br>두 선지자는 하나님의 명령에 따라 예언의 왼손과 예언의 왼손가락을 들고 지구를 하나님의 심판으로 쳤습니다.<br>그 때 하늘에 청황색 말이 나타났고 그는 하늘을 가로질러, 구름 사이로 달렸습니다.<br>제 앞에서 청황색 말은 하늘을 가로질러 구름을 지나 달렸습니다.<br>말굽이 구름에 가려 보이지 않았고 몸통과 머리가 보였습니다.<br>저는 이 후 끔찍한 심판이 지구에 임하는 것을 보았습니다.<br>셀 수 없이 많은 모기가 저를 물었습니다.<br>그 때 지구에 지금까지 보지 못한 끔찍한 지진이 일어났고 사람들이 혼비백산한 가운데 이리저리 도망쳤으며 건물들이 무너져 내렸습니다.<br>마치 지진이 하늘로부터 내려친 것 같았습니다.<br>전능하신 하나님께서 저에게 지구를 하나님의 심판으로 치라고 명령하셨습니다.<br>심판이 임한 것은 인간이 회개치 않았기 때문입니다.<br>심판이 열방에 닥칠 것입니다. <br>열방은 회개하고 예수님께 돌아와야 합니다.<br>예수님을 영접하고 복음을 받아들이며 거듭나고 거룩을 회복해야 합니다. 메시아께서 오십니다.<br>하나님께서 열방이 하나님께 주목하기를 기대하십니다.<br>메시아께서 오시기 때문입니다.<br>역사적인 지진으로 사람들이 이리 저리 정신없이 도망치는 것을 봅니다. 건물들도 무너집니다.<br>현대교회에게 회개하고 거룩을 회복하라고 명하고 계십니다.<br>회개하고 거룩함을 회복하십시오.<br>번영복음, 돈 사랑, 음란과 부도덕에서 떠나고 메시아의 영화로운 오심을 준비하라고 명령하십니다.<br>우상숭배와 부도덕, 음란, 동성애, 레즈비어니즘에서 떠나고 세상에 그리스도의 빛을 발해야 합니다.<br>배교에서 떠나야 합니다.<br>미국, 아프리카, 유럽, 아시아, 북중남미, 호주, 뉴질랜드 등 모든 대륙의 교회는 회개하고 죄에서 돌이키십시오.<br>음란과 배교, 부도덕에서 떠나십시오.<br>메시아께서 오십니다.<br>그리스도 나사렛 예수님께서 오십니다.<br><br>회개하십시오. 지금은 야훼께서 교회에게 직접 말씀하고 계시는 때입니다.<br>회개하고 죄에서 돌이키십시오.<br>의와 거룩함을 회복하십시오.<br><br>이 예언이 성취될 때 사람들은 하나님께서 말했다는 것을 알게 될 것입니다<br><br>하나님께서 이 세대에게 경고하셨습니다.<br>죄와 돈사랑에서 떠나십시오.<br>빛의 복음을 받아들이십시오.<br><br>시간이 끝났습니다.<br>지구에 공포의 심판이 옵니다.<br>심판이 임하고 있지만 인간들은 회개하지 않고 있습니다.<br><br>회개하십시오<br>회개하십시오!!<br>회개하십시오!<br><br>예수 그리스도을 영접하시고 모든 죄에서 떠나며 거듭나고 의와 거룩을 회복하십시오.<br><br>메시아께서 오십니다.<br>-----------------------------------------------<br>여기까지 전하셨습니다.<br><br>환난과 대환난이 코 앞에 있습니다. <br>모두 회개하십시오.<br>그리고 그리스도의 보혈로 준비하십시오.<br>교만을 버리십시오.<br>자신을 부인하고 오직 살아계신 하나님의 독생자 예수 그리스도에게 내 삶을 통치하게 100% 복종하십시오.<br>여러분의 마음안을 회개로써 예수구세주를 구원자로 영접하여 모셔드리고 하나님영께  회개로써 매일매일 여러분 마음을 굴복시키고 여러분이 왕이되려는 마음을 버리고 하나님영께서 왕과 임금이 되시도록 항상 해드리시고 성경의 말씀대로 십자가를 짊어지고 죄의 욕망들을 쳐내고 회개와 거룩함으로 행하도록 최선을 다하셔야합니다.<br><br>메시아께서 곧 오십니다.<br>언제든지 오실 수 있는 긴박한 역사적인 순간입니다.<br><a href=""https://youtu.be/Sc6VFNGFh0k"">https://youtu.be/Sc6VFNGFh0k</a><br><br><br>유투브에서 (회개와   거룩함   사역회), 또는 ( 영어글씨로   &#39;아더박채널&#39;   ) 유투브에 검색해서.  &#39;구독&#39; 단추눌르시고 알람 해놓고 실시간으로 보세요.<br><br>※참고:  여러분에 영혼을 살리기위해서 <br>(회개와   거룩함  사역회)링크를 알리고 있으나 유투브에서 영어글씨로 &#39;아더박채널&#39; 검색도 못하도록 유투브에서 봉쇄차단하고 있으니 많이 힘듭니다. 여러분께서 <br>유투브에서 (회개와   거룩함   사역회), 또는 ( 영어로  &#39;아더박채널&#39;  ) 유투브에 검색해서.<br>&#39;구독&#39; 단추을 눌러서 실시간 영상을 들으시고 ...회개를 반드시하시고 거룩하게 살으십시요. 메시야께서 곧 오십니다.  많은사람들에게 알리시고 회개하고 죄를멀리하고 거룩히살고  자기의 몸안에 &#39;영혼&#39;을 영원한나라 천국에서 살도록 준비하십시요.  이제 시간이 없습니다. <br><br><br><br><br><br><br>(회개와    거룩함    사역회 )유투브에서 검색해서 보세요..!<br><a href=""https://youtu.be/T2laa9tW3FA"">https://youtu.be/T2laa9tW3FA</a><br><br><br><br><br><br><br><br><br><br><br>회개와    거룩함   사역회) 유투브 검색1<br><a href=""https://youtu.be/zc9mLIyEH-c"">https://youtu.be/zc9mLIyEH-c</a><br><br><br><br><br><br><br><br><br><br>회개와    거룩함   사역회) 유투브 검색2.<br><a href=""https://youtu.be/s7B8aIoTVGE"">https://youtu.be/s7B8aIoTVGE</a><br><br><br><br><br><br><br><br><br>회개와    거룩함   사역회) 유투브 검색3.<br><a href=""https://youtu.be/4a9cx4pMVKU"">https://youtu.be/4a9cx4pMVKU</a><br><br>.<br>.<br>.<br>.<br>.<br>.<br><br>더 늦기전에 회개로써 거룩한곳 회개와거룩함사역회로 들어오십시요. 곧 7년대환란으로 들어갑니다.잔인한 적그리스도 통치자가 나타나서 세상사람들을 감시통제할것입니다. 죄를짓고 거룩하게 살지못한 교회들이 돌이키고 회개하며 지금도 회개와거룩함사역회로 많은교회들이 크로스오버 하고 합류하고있습니다.<br>여러분도 늦기전에 휴거가 곧 닥치기전에 합류하십시요. <br>휴거 이후에는 이세상은 3년동안 비 한방울 내리지않게되고 물을 마시기 힘든세상이 됩니다. 전세계는 핵전쟁과 나라와 나라들이 서로 전쟁하고 싸우며 , 벼룩, 이, 말라리아 , 뇌염 모기,메뚜기들이 창궐합니다.나무들도 물이없어서 메마른가지만 남게되고 황량한 사막처럼 됩니다. 전세계는 대지진이 일어나며  세계경제는 주식시장은 붕괴합니다. 대기근과 배고픔으로 기근이 생기며.. 코로나보다 더쎈 전염병이 옵니다. 먼지로 전염되는  에볼라바이러스가 창궐합니다. 에볼라바이러스에 감염된사람들은 살들이 침상에 쩍달라붙고 종기와살쩜들이 이불에 침대에 늘어붙고 고통이 심합니다. 바이러스가 먼지로 날라오기때문에 창문을 닫고 살아가야하며, 배고픔과 비참함이 넘쳐나게 됩니다. 지금 회개하고 크로스오버하여서 <br>회개와 거룩함 사역회 한국제단으로 합류하시고 휴거를 준비하시고 곧 지구를 탈출준비 하시는 현명한 사람들이 되십시요.<br> <br>오직 여러분에게 하나님께서 원하시는것은 회개하고 십자가의삶을 살고 죄를 버리고 날마다 예수님처럼 거룩하게 살아가고 깨끗한양심으로 예수님십자가 보혈로 거듭나서 개과천선 )하고 선한마음이 되어서 휴거를 깨끗하게 죄짓지말고 준비하라는것뿐입니다............!<br><br>(밑에는 회개와  거룩함  사역회 한국제단 이메일 주소입니다. 천국을 거룩한마음으로 같이 준비하시고 싶으신분들은.. &#39;이름과 핸드폰번호&#39; 적어서 이메일보내주세요.<br><br>parkhsa@<a href=""http://gmail.com/"">gmail.com</a>,<br><br><br><br><br>(회개와   거룩함   사역회)유투브 검색.<br><a href=""https://youtu.be/y_j5cJdHnw0"">https://youtu.be/y_j5cJdHnw0</a><br><br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>(회개와   거룩함   사역회)유투브 검색.<br><a href=""https://youtu.be/h_CkWKt-Zqk"">https://youtu.be/h_CkWKt-Zqk</a><br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>하나님께서 보내신 최고의 강력한 두증인, 두선지자께서  20년7월26일, 이스라엘에 심각한 전쟁이터질것을 예언하셨고 , 핵전쟁까지 머지않아 터질것을 예언했습니다. <br>곧, 메시야께서 오십니다. 회개하고 거룩하게 살으시고 휴거를 준비하십시요. <br><br><a href=""https://youtu.be/xs-o3012B0s"">https://youtu.be/xs-o3012B0s</a><br>.<br>.<br>.<br>.<br>.<br>.<br><br><br>하나님의 최고에 선지자님에게 보여주신 이스라엘 전쟁  예언이 그대로 성취되었고 이루어지다. 곧 메시야께서 오십니다. 회개하고 거룩하게 살으십시요. <br><a href=""https://youtu.be/jG8Feqn6Z0E"">https://youtu.be/jG8Feqn6Z0E</a><br><br>.<br>.<br>."
2756,페달 블랙박스 개발하고 출시하면 난 구매하겠음 ..진짜로
2757,그거사면 기업에서 뭐라할거같아요 자동차도 전자제품이 수두룩한데 블랙박스는 뭐 태양열인가요 페달용블랙박스가 전기쪽에 문제를 일으킬수있다 말한마디만 하면 소송은 몇년이고 조사도 하는둥마는둥 10년은 갈텐데 게다가 막말로<br>대기업 브랜드블랙박스회사들이 과연 페달용을 만들까요? 지들도 자동차때매 껴서 먹고사는건데 밉보여서 뭐하게요 절대 개발안합니다<br>그럼 중소기업???? 중소기업은 거의 다 죽었지만 있다고해도 거의 중국산블랙박스 포장갈아해서 씁니다 그런제품 안나와요
2758,근데 웃긴게 블박 사제달아서 급발진하면 usb꼽는거나 aux 다 없애야지 ㅋㅋㅋㅋ<br>그리고 블박을 외부전원으로 연결하면요?  자전거같은데 설치하는 작은 카메라
2759,이미 하는사람 있는데 몇채널로 구비해서
2760,제조사에서 그걸로 인한 오작동 이라고 내세울걸요 답없어요
2761,1채널 하나 사서 무릎에어백 밑에 설치하는사람들도 많아요 ㅋ
2762,김여사 믿을수없다
2763,1. 브레이크등에 불 한번도 안들어옴<br>2. 제로백 6초대 차량인데 뉴스보면 19초에 시속120키로 도달했다함<br>3. 통화하던중 드득하는 소리들림. 기어변속했던지 오토홀드 풀리는 소리<br><br>실제로 급발진이 존재하긴 하지만 이사건은 김여사 일 가능성이 높음.<br><br>그리고 볼보 반자율주행은 벨트안매면 경고메세지 띄우면서 작동안됨<br><br>출처페북댓글
2764,안전벨트도 안하고 120Km로 정면충돌 했는데  살은거는 진짜  볼보라서 산거같은데?ㅋㅋㅋ  볼보 안전성 입증됐네
2765,시바 저게 구라같은게 첫번째는 김여사라는거 두번째는 브레이크등도 안들어왔다는거.
2766,나같음 문열고 뛰내렸다 그정도 머리는 잇다
2767,2억이머냐 장난하나 20억은 해야지
2768,이건 100프로 급발진이지 운전 미숙이면 어어어 하다가 바로 꼬라박는데 저거리를 부레이크하고 악셀 착각을한다고??  피할거 다피하는거보니 운전 잘하시는거같은데
2769,@홍남기마빡후려치고싶다 브레이크 등도 미점등 그리고 짜집기 안된 영상보면 변속 소리나요 D상태 브레이크와 엑셀 혼동왔고 여사님은 현실은 엑셀을 밞고 있는데 생각은 브레이크 밞았는데 속도가 올라가며 급발진으로 착각하는 상태에서 계속 엑셀을 세게 밞고 앞에 시야에 누가 부딪힐줄 몰라 장애물 피하면서 공포에 질린듯 합니다
2770,@홍남기마빡후려치고싶다 마지막 말처럼 엑셀밞고 당황할 가능성이 높아 보입니다 운전미숙일수도 그리고 막상 현실에서 저러면 당황해서 반응 못하는 사람이 더 많을듯요
2771,@male lee 저거리를 쭈욱 악셀 쳐밟는다고??
2772,이야 차좋네 핸들 작동안된다더니 알아서 피해주네
2773,어딜봐서 급발진이에요?ㅋㅋㅋㅋㅋㅋ 브레이크 등 안들어왔고 우뢰전 차로 막고있고 전화까지 그냥 엑셀밞고 당황한거죠
2774,불법정차를 하니 차가 쪽팔려서 도망가지
2775,님들 소리 잘들어봐요 ㅋㅋ 악셀 밟는 소리가 드문드문 들리네용 영상 올리신분 효과음 다빼고 영상 올려봐요 ㅋㅋ<br>사건 정리하자면 물건 차안에 놓으면서 전화통화 중 물건 정리하다 영수증 이야기하며 출발하려고 기어 D로 놓음 그 순간 브레이크 잠시 띄었다가 브레이크인줄 알고 악셀 밟음 그 뒤로도 악셀을 계속 밟음 엔진소리가 계속 우와와앙 하는게 아니라 소리칠때마다 악셀 밟는 소리가 남<br>즉 잘못 밟고 있다는거지 19초동안 최대시속 120?<br>급발진은 5초만에 100키로를 적어도 넘어야함<br>운전미숙을 급발진에 씌우지 마셈 단순히 다른 급발진 사고랑 비교하면 답 나오는걸 다들 뭘그리 싸움?
2776,역시 중국차
2777,"주정차 위반, 운전 중 휴대폰 과태료 얼마죠?"
2778,볼보 s60이구나
2779,같잖아서 헛웃음 실실 나온다 운전미숙에 절대주차금지 구역에 저거 집구석마냥  전화질에 온갖 여유 다부리고 브레이크 등에 불도 안들어오고 핸들도 이리저리 돌려가면서 차 피해가고 보는사람들이 운전자 니만큼 어리숙하지 않다 같잖아서 헛웃음 실실 나온다 길가는 개가 비웃는다 자꾸 우기면
2780,진짜 무섭다...
2781,볼보는 나오고 흉기는 안나오고 ㅋㅋ 웃긴 나라야
2782,남친:여보세요<br>여친:오늘 우리집에 나 혼자야
2783,그래서  난  수동만 탄다
2784,20년 이상 경력이면  이미 차가 내 의지와 상관없이 가속되면   가로수 받았을꺼에요  그게 경력임.<br>발로 밟는거 딱 두개 브레이크 악셀  이걸로 경력 운운하는건  좀.. 어리석네요   3개면 인정! 클러치
